fid_1,id,Tree_name,DBH,Height,X,Y,Species,Comments,Stress_Ind,Dendromete,Leaf_sampl,SPAD,WP1,WP2,Name,descriptio,Spectro,Dend_code,layer,F_Weight,D_Weight,F_Weight_2,D_Weight_2,Dry_Weight,path
8,1.000000000000000,JD-P25-T2,13.051000000000000,3.420000000000000,451644.507722914218903,3932067.696600780822337,Juniper Monosperm,Less yellow leaves than JD-P25-T3,9.000000000000000,92240358,2,0,0.000000000000000,0.000000000000000, ,DBH taken on 28-May-2024,1,0.000000000000000,Juniper_die-offs_30May2024,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
9,1.000000000000000,JD-P25-T3,9.868000000000000,3.680000000000000,451653.985852512007114,3932087.978968950919807,Juniper Monosperm,Few dead branches and leaves,7.000000000000000,92240370,2,0,0.000000000000000,0.000000000000000, ,DBH taken on 28-May-2024,1,0.000000000000000,Juniper_die-offs_30May2024,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
10,1.000000000000000,JD-P7-T2,15.597000000000000,3.850000000000000,450023.480098174011800,3924653.560108539648354,Juniper Monosperm,Looks healthy,10.000000000000000,92240361,2,0,0.000000000000000,0.000000000000000, ,DBH= 52.8 taken on 28-May-24,1,0.000000000000000,Juniper_die-offs_30May2024,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
7,0.000000000000000,DECOLORATION PONDEROSA,0.000000000000000,0.000000000000000,444783.385554506501649,3887545.150280151516199,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
8,0.000000000000000,Dead tree,0.000000000000000,0.000000000000000,467824.476605392934289,3866577.723105947487056, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
9,0.000000000000000,Dead tree,0.000000000000000,0.000000000000000,467827.044168209133204,3866583.319035962689668, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
10,0.000000000000000,Dead tree,0.000000000000000,0.000000000000000,467826.960921759193297,3866586.425904666539282, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
11,0.000000000000000,Dead tree,0.000000000000000,0.000000000000000,467822.859878716117237,3866584.844584904145449, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
12,0.000000000000000,Dead tree,0.000000000000000,0.000000000000000,467814.463241010322236,3866586.645134645514190, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
13,0.000000000000000,Dead tree,0.000000000000000,0.000000000000000,467809.286754886619747,3866593.032464274670929, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
14,1.000000000000000,ML-P2-T1,28.710000000000001,9.677400000000000,467814.024767497496214,3866592.478778168093413,Pinus Ponderosa,One of 2 trees alive sorrou by dead tree,8.000000000000000,92246687, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
16,1.000000000000000,ML-P2-T2,33.520000000000003,8.940799999999999,467807.120048126205802,3866596.411357419099659,Pinus Ponderosa,One of the two trees alive,9.000000000000000,92246686, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
17,1.000000000000000,ML-P2-T3,65.950000000000003,16.687799999999999,465360.561343883746304,3865903.580152188427746,Pinus Ponderosa,Almost dead. Some leaves still green,1.000000000000000,92246665, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
18,0.000000000000000,Forest burned (photo),0.000000000000000,0.000000000000000,458758.584297197987325,3874178.530295574571937,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
19,1.000000000000000,LM-P1-T1,65.950000000000003,20.345400000000001,458716.444129152747337,3877150.776123243849725,Pinus Ponderosa,Severy stressed. No signs of beetles,4.000000000000000,92246662, , ,1.660000000000000,1.894000000000000, , , ,0.000000000000000, ,7.440000000000000,0.000000000000000,8.460000000000001,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
21,1.000000000000000,LM-P1-T2,34.350000000000001,17.475200000000001,458689.135750810848549,3877120.573961723130196,Pinus Ponderosa,Dead but still has some yellow leaves,0.000000000000000,92246681, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
22,1.000000000000000,LM-P2-T1,48.729999999999997,20.650200000000002,450662.867417783767451,3885869.716884638648480,Pinus Ponderosa,No beetle. 95% leaves are yellow,1.000000000000000,92246663, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
23,1.000000000000000,LM-P2-T2,54.109999999999999,19.634200000000000,450658.899597730254754,3885864.909718036185950,Pinus Ponderosa,Looks healty with some yellow leaves,9.000000000000000,92246660, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
24,0.000000000000000,Stressed ponderosa,0.000000000000000,0.000000000000000,450674.498729226412252,3885864.345431277994066,Pinus Ponderosa,Almost dead and leaned. Almost falling,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
25,0.000000000000000,Stressed ponderosa,0.000000000000000,0.000000000000000,450670.031952364428435,3885863.416060703340918,Pinus Ponderosa,Just few branches in the middle,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
26,0.000000000000000,Juniper healthy,0.000000000000000,0.000000000000000,450666.012764505925588,3885862.096327375620604,Juniper,Good condition,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
27,0.000000000000000,Juniper healthy,0.000000000000000,0.000000000000000,450676.405255540856160,3885873.351917312480509,Juniper, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
28,0.000000000000000,Juniper healthy,0.000000000000000,0.000000000000000,450677.053797373431735,3885876.640950888860971,Juniper,Healthy,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
29,0.000000000000000,Juniper heatlhy,0.000000000000000,0.000000000000000,450680.806075115688145,3885879.420415884349495,Juniper healthy, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
30,0.000000000000000,Ponderosa healthy,0.000000000000000,0.000000000000000,450685.253219105594326,3885878.493927551899105,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
31,0.000000000000000,Oak dead,0.000000000000000,0.000000000000000,450593.306401115958579,3885984.988315260037780,Gambel oak, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
32,0.000000000000000,Almost dead Oak. No possible dendrometer,0.000000000000000,0.000000000000000,450608.037724300927948,3885985.729219058994204,Gambel oak,Surrounded by multiple siblings,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
33,1.000000000000000,ML-P2-T3,42.460000000000001,12.395200000000001,450599.794840235204902,3886010.064733144827187,Gambel oak,"Looks healthy, some branches have follen",0.000000000000000,92246658, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
34,0.000000000000000,Oak healthy,0.000000000000000,0.000000000000000,450599.899032989458647,3886013.607286775950342,Gambel oak, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
35,0.000000000000000,Stressed Ponde. Just few branches on top,0.000000000000000,0.000000000000000,450593.372673873323947,3886014.995809967163950,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
36,1.000000000000000,LM-P2-T4,33.930000000000000,7.797800000000000,450553.836570590443444,3886036.330253662075847,Juniper Osteosperm,"Stressed, dead branches, yellow leaves",0.000000000000000,92246659, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
37,1.000000000000000,LM-P2-T5,30.140000000000001,6.756400000000000,450551.002831415971741,3886028.769661966245621,Gambel oak,Severely stressed. No signs of beetles,0.000000000000000,92246657, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
38,0.000000000000000,Juniper healthy,0.000000000000000,0.000000000000000,450539.303685087827034,3886030.336696405429393,Juniper, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
39,0.000000000000000,Juniper healthy,0.000000000000000,0.000000000000000,450540.403151414415333,3886034.913863996043801,Juniper, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
40,0.000000000000000,Oak healthy,0.000000000000000,0.000000000000000,450536.509475966915488,3886026.557425985112786,Gambel oak, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
41,0.000000000000000,Oak healthy,0.000000000000000,0.000000000000000,450537.793752896541264,3886026.094865287654102,Gambel oak, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
42,0.000000000000000,Oak healthy,0.000000000000000,0.000000000000000,450536.514057845692150,3886027.580319071654230,Gambel oak, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
43,0.000000000000000,"Oak dead, no leaves",0.000000000000000,0.000000000000000,450539.238236869336106,3886025.110321402549744,Gambel oak, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
44,0.000000000000000,Ponderosa dead. Just few branches on top,0.000000000000000,0.000000000000000,450548.700425746093970,3886016.709570661652833,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
45,0.000000000000000,Juniper stressed. Several branches dying,0.000000000000000,0.000000000000000,450635.484089842007961,3886039.685545922257006,Juniper,Lower branches tiling to the floor,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
46,0.000000000000000,Dead ponderosa,0.000000000000000,0.000000000000000,450646.333439258160070,3886038.850980584509671,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
47,0.000000000000000,Dead ponderosa,0.000000000000000,0.000000000000000,450646.240709776233416,3886036.810931976418942,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
48,1.000000000000000,LM-P2-T6,48.060000000000002,10.109200000000000,450669.383698201447260,3886003.342288048472255,Juniper Osteosperm,Severely stressed. Index 3,3.000000000000000,92246656, , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
49,0.000000000000000,Dead ponderosa together with healthy,0.000000000000000,0.000000000000000,450717.500700656557456,3885933.774997241795063,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
50,0.000000000000000,Healthy ponderosa,0.000000000000000,0.000000000000000,450714.525058046798222,3885940.056909415405244,Pinus Ponderosa, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
51,0.000000000000000,Oak + Juniper + pondedora,0.000000000000000,0.000000000000000,450723.949923766253050,3885935.802092040423304,Oak+Juniper+Ponderos, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/NAU/TREE_STRESS/FIELDWORK/FIELDWORK_OVERALL/Field_data_combined_29Jun24.shp
7,1.000000000000000,KB-P1-T1,67.829999999999998,32.125999999999998,399071.410435559111647,4027360.141460021492094,Blue spruce,One of the tallest trees in the area,9.000000000000000,92246653,2,0,2.480000000000000,2.938000000000000, ,On of the tallest tree,1,0.000000000000000, ,16.170000000000002,0.000000000000000,11.220000000000001,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
8,1.000000000000000,KB-P1-T2,73.180000000000007,38.070000000000000,399146.248562039458193,4027418.809234071988612,Blue spruce,Probably the tallest in the area,4.000000000000000,92246655,2,0,1.854000000000000,1.760000000000000, , ,1,0.000000000000000, ,3.760000000000000,0.000000000000000,7.370000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
9,1.000000000000000,KB-P1-T3,47.560000000000002,19.751000000000001,399210.775196141621564,4027349.458225877489895,Aspen,Healty Aspen. Standalone,9.000000000000000,92246654,2,1,3.520000000000000,3.958000000000000, , ,1,0.000000000000000, ,3.250000000000000,0.000000000000000,3.570000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
10,1.000000000000000,KB-P1-T4,31.289999999999999,17.587000000000000,399229.961010714876465,4027353.672714401502162,Corkbark fir,Only branches on the top are healthy.,5.000000000000000,92246652,2,0,1.590000000000000,1.460000000000000, , ,1,0.000000000000000, ,10.010000000000000,0.000000000000000,18.020000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
11,1.000000000000000,KB-P2-T1,43.579999999999998,22.646999999999998,399900.569929470075294,4022024.172800957225263,Aspen,"Tall, healthy",10.000000000000000,92246651,2,1,3.186000000000000,4.430000000000000, ,Stand alone aspen. Tall. Healtly,1,0.000000000000000, ,2.120000000000000,0.000000000000000,2.860000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
12,1.000000000000000,KB-P2-T2,72.989999999999995,32.765999999999998,399909.274710994446650,4022052.547486196272075,Engelmann spruce,Signs of beatles,6.000000000000000,92240312,2,0,1.635000000000000,8.560000000000000, , ,1,0.000000000000000, ,8.560000000000000,0.000000000000000,2.570000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
13,1.000000000000000,KB-P2-T3,45.170000000000002,17.853000000000002,399959.121857707505114,4022068.244081906508654,Aspen,Few leaves still alive  on the top,2.000000000000000,92246679,2,1,2.670000000000000,2.913000000000000, , ,1,0.000000000000000, ,5.130000000000000,0.000000000000000,7.310000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
14,0.000000000000000, ,0.000000000000000,0.000000000000000,399943.893759044120088,4022031.993735365569592,Aspen,"Dead, or almost dead . Two together",0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
15,0.000000000000000, ,0.000000000000000,0.000000000000000,399878.949234246043488,4022159.956401064991951,Aspen,Bounch of young Aspens in the edge.,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
17,1.000000000000000,KB-P2-T4,16.934000000000001,16.734000000000002,399884.462180975417141,4022158.043750766664743,Aspen,Young Aspen along the border,10.000000000000000,92246678,2,1,2.890000000000000,3.050000000000000, , ,1,0.000000000000000, ,6.810000000000000,0.000000000000000,2.500000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
18,1.000000000000000,KB-P3-T1,69.650000000000006,29.870000000000001,398375.253584530204535,4040723.807306361384690,Douglas fir,Just alive branches in the middle,5.000000000000000,92246677,2,0,2.698000000000000,2.463000000000000, ,Many douglas fir dead around. Signs of beetles,1,0.000000000000000, ,3.410000000000000,0.000000000000000,9.699999999999999,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
19,0.000000000000000,Dead Douglas fir,0.000000000000000,0.000000000000000,398381.438147582113743,4040734.711420188657939, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
20,0.000000000000000,Dead Douglas fir,0.000000000000000,0.000000000000000,398385.685421368922107,4040727.019144581165165, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
21,0.000000000000000,Dead Douglas fir,0.000000000000000,0.000000000000000,398376.288943977095187,4040747.668357925955206, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
22,0.000000000000000,Dead Douglas fir,0.000000000000000,0.000000000000000,398395.930811225669459,4040720.889432556927204, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
23,0.000000000000000,Dead Douglas fir,0.000000000000000,0.000000000000000,398398.161188036145177,4040724.841270058881491, , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
24,1.000000000000000,KB-P3-T2,88.329999999999998,31.029000000000000,398354.891852135071531,4040713.660303009208292,Douglas fir,Healthy one of the tallest,10.000000000000000,92246680,2,0,2.768000000000000,2.273000000000000, , ,1,0.000000000000000, ,8.250000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
25,1.000000000000000,KB-P3-T3,95.500000000000000,45.536999999999999,398325.473042186349630,4040721.656259562820196,White fir,Healthy,10.000000000000000,92246676,2,0,2.320000000000000,2.497000000000000, , ,1,0.000000000000000, ,6.510000000000000,0.000000000000000,8.560000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
26,0.000000000000000,Blue spruce. Huge,0.000000000000000,0.000000000000000,397969.537821922742296,4040575.453869369346648,Blue spruce,Huge. Healthy. Just leaves from top gone,9.000000000000000, , , ,0.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,C:/Users/pa589/QField/cloud/fieldwork_keibab/Keibabfieldpoints.gpkg
